iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,-0.04909160099626553,True,-0.6449396487498286,logei,0.0,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-1.49624740820413,True,-1.6892785492215854,logei,0.0,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-2.0476251428128993,True,-0.9949124981394646,logei,0.0,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.342392851583569,True,0.335888042767823,logei,0.0,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,1.006504808815746,7.041216357873232,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,0.5626454720601299,True,1.6163669916585386,logei,0.0,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,1.006504808815746,7.041216357873232,michalewicz
6,1.8281557205790242,1.0347249927104514,2.8326721318388763,0.8713034799848552,2.7236798005131693,-0.4874736512935404,0.9216488351593766,True,1.409122486452917,logei,0.35503390000667423,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.535194817982518,49.084850818112486,7.041216357873232,8.180808469685415,1.006504808815746,7.041216357873232,michalewicz
7,3.141592653589793,0.9298674606246539,2.6631861126889023,0.7657235300160058,1.3267761157027607,-1.0533486352014882,-1.393506462539679,True,-0.34015782733819067,logei,0.36204779997933656,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101069801890466,58.18592062000295,7.041216357873232,8.312274374286137,1.006504808815746,7.041216357873232,michalewicz
8,1.60280871691143,1.8584221087969275,2.2735419966966135,0.052912325892211634,2.3761549117457275,-0.12864997678392176,-0.9901182713043555,True,-0.8614682945204337,logei,0.4181566999759525,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.1763711434729,66.36229176347585,7.041216357873232,8.295286470434482,1.006504808815746,7.041216357873232,michalewicz
9,2.5966990807364603,0.8445283412698106,2.1416426016659167,1.2553910820434084,2.5252929072132595,-0.2347286037450871,-0.7661423155983812,True,-0.5314137118532941,logei,0.3003807999775745,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.282449770434065,74.64474153390992,7.041216357873232,8.293860170434435,1.006504808815746,7.041216357873232,michalewicz
10,2.5982720797816734,0.7409676277094226,2.4325952902320798,0.2000138850959102,2.291385780689087,-0.9206187962949502,-3.002969495920289,True,-2.082350699625339,logei,0.49613939999835566,False,False,9,09baa79e-709b-4554-b553-6b73bd122329,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.96833996298393,83.61308149689386,7.041216357873232,8.361308149689386,1.006504808815746,7.041216357873232,michalewicz
