iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.0005901198454061,False,0.0,pi,0.0,False,False,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.9041066659867205,False,0.0,pi,0.0,False,False,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.4821873194693632,False,0.0,pi,0.0,False,False,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-0.9783677662708578,False,0.0,pi,0.0,False,False,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.4821873194693632,8.529908486158341,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-0.1892230366634753,False,0.0,pi,0.0,False,False,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,0.4157157300859531,2.345499477993498,0.2362759399203199,3.0424195525964857,2.475009711578461,-1.0537668476130042,-1.0537668476130042,False,0.0,pi,0.34185020002769306,False,True,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101488014301982,52.89456875598269,8.236944203352454,8.815761459330448,-0.1892230366634753,8.236944203352454,michalewicz
7,1.231925156280068,2.2934530929379995,1.091375503230365,2.447825471997715,1.4544655626267144,-0.0610198161413465,-0.0610198161413465,False,0.0,pi,0.39970390003873035,False,True,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,-0.0610198161413465,8.108740982830325,61.003309738813016,8.108740982830325,8.714758534116145,-0.0610198161413465,8.108740982830325,michalewicz
8,0.6713876588141099,2.1834925867274193,1.2744927026283062,2.3962736098993376,1.367313619591924,0.8549571419164912,0.8549571419164912,False,0.0,pi,0.41951869998592883,False,True,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8549571419164912,7.192764024772487,68.1960737635855,7.192764024772487,8.524509220448188,0.8549571419164912,7.192764024772487,michalewicz
9,0.35824599536615903,2.1998333460143846,1.2920961723816222,2.24716262933075,2.110648950406181,0.8049862494830783,0.8049862494830783,False,0.0,pi,0.3752998999552801,False,True,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8549571419164912,7.2427349172059,75.4388086807914,7.192764024772487,8.382089853421267,0.8549571419164912,7.192764024772487,michalewicz
10,0.3396033392460041,2.174872869280497,1.4016981735021243,2.1809513622010597,0.4708295486780211,-0.31197905833703926,-0.31197905833703926,False,0.0,pi,0.3420866999658756,False,True,10,ef02e5ec-1348-432f-a7a3-6d9ac11f117a,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8549571419164912,8.359700225026018,83.79850890581741,7.192764024772487,8.379850890581741,0.8549571419164912,7.192764024772487,michalewicz
