iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,1.0542080845052433,True,0.16692860402029452,logei,0.0,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.8413307882062578,True,0.09118089966096243,logei,0.0,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8454805563652834,True,-0.01959097794278941,logei,0.0,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,0.7985356364089093,True,-0.384746519889541,logei,0.0,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,0.8872794804849488,7.160441686204029,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.5798036901345482,True,0.10796858842887902,logei,0.0,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,0.8872794804849488,7.160441686204029,michalewicz
6,0.0,2.440964249585676,1.5213945413162417,0.0,0.9308411693466101,0.04555474375190656,0.08005602331469676,True,0.0345012795627902,logei,0.3212488999706693,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.002166422937071,46.92542305172115,6.864439010390528,7.820903841953524,0.8872794804849488,7.160441686204029,michalewicz
7,0.0,1.4946818588287558,1.1899928333786516,0.0,2.197398502548138,2.7912931061387907,2.7408268225563126,True,-0.050466283582478066,logei,0.40661100001307204,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.7912931061387907,5.256428060550188,52.18185111227133,5.256428060550188,7.454550158895905,2.7912931061387907,5.256428060550188,michalewicz
8,0.0,1.5445469051103162,0.6714767037824442,0.0,2.995540440456628,1.0644317181628182,1.0979041128176892,True,0.03347239465487095,logei,0.45431309996638447,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.7912931061387907,6.98328944852616,59.16514056079749,5.256428060550188,7.395642570099686,2.7912931061387907,5.256428060550188,michalewicz
9,0.0,1.5029815491233731,1.4223293161869413,0.0,1.8159825427705043,1.167495859817644,1.2323033076500656,True,0.06480744783242165,logei,0.43558550003217533,False,False,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.7912931061387907,6.880225306871335,66.04536586766882,5.256428060550188,7.338373985296536,2.7912931061387907,5.256428060550188,michalewicz
10,0.8440451644943231,1.7078405824179421,1.0377049674534229,0.5222912626727114,2.3653512629579434,-0.13957457315610938,0.007128115642762528,True,0.1467026887988719,logei,0.29567779996432364,False,True,11,3df3324f-edd2-403f-8ca3-9a6ed7509463,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4",8.047721166688978,2.7912931061387907,8.187295739845087,74.2326616075139,5.256428060550188,7.423266160751391,2.7912931061387907,5.256428060550188,michalewicz
