arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,standard,standard,0,0.0,3.494439176283528,0.0079404412861689,3.494439176283528,0.0079404412861689,False,False,,,,,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m1,shortlist,0,1.0,3.494439176283528,0.03259344046604662,3.494439176283528,0.0079404412861689,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m2,shortlist,0,2.0,3.494439176283528,0.007940441286168998,3.494439176283528,0.0079404412861689,False,False,2.0,False,2.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m3,shortlist,0,3.0,3.3992295872211065,0.007940441286168998,3.494439176283528,0.0079404412861689,False,False,3.0,True,3.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m5,shortlist,0,5.0,3.3992295872211065,0.007940441286168998,3.494439176283528,0.0079404412861689,False,False,5.0,True,5.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,ordinal_pm,ordinal,0,50.0,3.94079783014082,0.04720800631969624,3.494439176283528,0.0079404412861689,False,False,50.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,ordinal_lcb1,ordinal,0,50.0,3.7061754094353283,0.04720800631969624,3.494439176283528,0.0079404412861689,False,False,50.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,lucb_k4_rho1,lucb,4,12.0,3.494439176283528,0.03259344046604662,3.494439176283528,0.0079404412861689,False,False,12.0,False,12.0,False,3.0,2.0,3.494439176283528,2.5157535708265355,3.0,2.0,0.03259344046604662,0.03259344046604662,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,lucb_k4_rho0.5,lucb,4,12.0,3.3992295872211065,0.03259344046604662,3.494439176283528,0.0079404412861689,False,False,12.0,True,12.0,False,3.0,2.0,3.494439176283528,2.5157535708265355,3.0,2.0,0.03259344046604662,0.03259344046604662,,,,,,
output-boba-spike,yerkes_dodson,qnei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_qnei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,tournament_k4_lcb_rho1_post,tournament,4,,3.494439176283528,0.03259344046604662,3.494439176283528,0.0079404412861689,False,False,4.0,False,4.0,False,,,3.494439176283528,3.3992295872211065,,,0.03259344046604662,0.03259344046604662,lcb,1.0,post,lcb,1.0,post
