iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,0.057472194418865245,0.057472194418865245,0.0,False,True,0.0,logei,0.0,False,False,,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,,-1.21653991397448,0.0,False,True,,logei,0.0,False,True,0.057472194418865245,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,,-1.3389954932437236,0.0,False,True,,logei,0.0,False,True,0.057472194418865245,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-1.0998450984185968,-1.0998450984185968,0.0,False,True,0.0,logei,0.0,False,False,,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,,-1.15444362565057,0.0,False,True,,logei,0.0,False,True,-1.0998450984185968,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,600.0,-552.4840166524648,248.34042911700945,375.6815750349327,62.95408217510817,600.0,-1.9452688192159677,,-1.9452688192159677,0.0,False,True,,logei,0.2902466999948956,False,True,-1.0998450984185968,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.699124634874939,23.220755650038296,2.6963836212401056,3.870125941673049,0.057472194418865245,2.6963836212401056,griewank
7,475.424261955539,-132.30606254891055,111.37370722340209,293.6490996819966,354.4853084480477,390.2636171553727,0.3798330141143753,0.3798330141143753,0.3798330141143753,0.0,False,True,0.0,logei,0.31993310002144426,False,False,,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3798330141143753,2.374022801544595,25.59477845158289,2.374022801544595,3.6563969216546988,0.3798330141143753,2.374022801544595,griewank
8,600.0,-101.52316613552652,-97.97812566467842,232.59396980925567,397.61939179319893,389.29246740334486,-0.09115033691876968,-0.09115033691876968,-0.09115033691876968,0.0,False,True,0.0,logei,0.2952847999986261,False,False,,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.3798330141143753,2.8450061525777404,28.43978460416063,2.374022801544595,3.5549730755200786,0.3798330141143753,2.374022801544595,griewank
9,297.3540089362081,-39.58889706519575,255.6284785525954,323.99144842931895,277.6101322748847,412.88987573119516,0.8069175651145202,0.8069175651145202,0.8069175651145202,0.0,False,True,0.0,logei,0.32598939997842535,False,False,,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.8069175651145202,1.9469382505444506,30.38672285470508,1.9469382505444506,3.3763025394116757,0.8069175651145202,1.9469382505444506,griewank
10,145.50487006959472,6.572961736364505,432.04305744695756,338.37594569063225,130.12279911541842,350.2898161840457,0.9813106788658006,0.9813106788658006,0.9813106788658006,0.0,False,True,0.0,logei,0.2970832000137307,False,False,,9,a4f54f34-dcbe-4f68-ab00-8b1371290fb7,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9813106788658006,1.7725451367931702,32.159267991498254,1.7725451367931702,3.2159267991498255,0.9813106788658006,1.7725451367931702,griewank
