iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,1.093462604652252,1.093462604652252,False,0.0,pi,0.0,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.15659286124781668,0.15659286124781668,0.15659286124781668,0.15659286124781668,1.093462604652252,0.15659286124781668,branin
2,6.031481500515619,7.775340829201788,-1.7870358936892645,-1.7870358936892645,False,0.0,pi,0.0,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.037091359589333,3.1936842208371496,0.15659286124781668,1.5968421104185748,1.093462604652252,0.15659286124781668,branin
3,7.1607462960356525,9.153801204905076,-2.509995580323207,-2.509995580323207,False,0.0,pi,0.0,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.7600510462232757,6.953735267060425,0.15659286124781668,2.3179117556868083,1.093462604652252,0.15659286124781668,branin
4,8.603936491828847,9.182376290487625,-1.4555553772043401,-1.4555553772043401,False,0.0,pi,0.0,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,2.7056108431044086,9.659346110164833,0.15659286124781668,2.4148365275412083,1.093462604652252,0.15659286124781668,branin
5,0.2658773446759721,4.372480001295087,0.27663796601556684,0.27663796601556684,False,0.0,pi,0.0,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.9734174998845018,10.632763610049334,0.15659286124781668,2.126552722009867,1.093462604652252,0.15659286124781668,branin
6,8.787464260408038,2.098807812709821,1.1592776635847624,1.1592776635847624,False,0.0,pi,0.1899142999900505,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1592776635847624,0.0907778023153063,10.723541412364641,0.0907778023153063,1.7872569020607736,1.1592776635847624,0.0907778023153063,branin
7,9.557749062178635,2.529304165331905,1.2458256350762609,1.2458256350762609,False,0.0,pi,0.16489700000965968,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.00422983082380779,10.72777124318845,0.00422983082380779,1.5325387490269213,1.2458256350762609,0.00422983082380779,branin
8,9.868449172024276,1.8183882125461504,1.1521651876574261,1.1521651876574261,False,0.0,pi,0.1748743000207469,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.09789027824264251,10.825661521431092,0.00422983082380779,1.3532076901788865,1.2458256350762609,0.00422983082380779,branin
9,9.998131408858766,3.8144997763533484,1.1449040982365668,1.1449040982365668,False,0.0,pi,0.19401619996642694,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.10515136766350186,10.930812889094595,0.00422983082380779,1.214534765454955,1.2458256350762609,0.00422983082380779,branin
10,9.364009514422657,1.31802215988865,1.1906440171753683,1.1906440171753683,False,0.0,pi,0.19081389997154474,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.05941144872470039,10.990224337819296,0.00422983082380779,1.0990224337819297,1.2458256350762609,0.00422983082380779,branin
11,8.415129648107154,0.6663626326050376,0.9783394109153684,0.9783394109153684,False,0.0,pi,0.22745839995332062,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.2717160549847003,11.261940392803997,0.00422983082380779,1.0238127629821816,1.2458256350762609,0.00422983082380779,branin
12,3.0577254692397426,1.5558379794885313,1.2189127892618767,1.2189127892618767,False,0.0,pi,0.23145490000024438,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.031142676638191924,11.293083069442188,0.00422983082380779,0.941090255786849,1.2458256350762609,0.00422983082380779,branin
13,3.228481131417467,0.7044041293883806,1.140091973300716,1.140091973300716,False,0.0,pi,0.19583559996681288,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.10996349259935267,11.40304656204154,0.00422983082380779,0.8771574278493492,1.2458256350762609,0.00422983082380779,branin
14,3.000591249490764,2.386569770746801,1.2454947727415189,1.2454947727415189,False,0.0,pi,0.20156289997976273,False,False,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.004560693158549789,11.407607255200091,0.00422983082380779,0.8148290896571494,1.2458256350762609,0.00422983082380779,branin
15,2.8501704203537126,3.162663951775092,1.2104947943346152,1.2104947943346152,False,0.0,pi,0.21223529998678714,False,True,9,69cbadfe-086d-4891-a220-d212f70f5a45,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.2458256350762609,0.03956067156545351,11.447167926765545,0.00422983082380779,0.7631445284510363,1.2458256350762609,0.00422983082380779,branin
