iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.5582342914091104,0.5582342914091104,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.5582342914091104,4.738073752743307,4.738073752743307,4.738073752743307,4.738073752743307,0.5582342914091104,4.738073752743307,opticarvis
2,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,0.9113563804485241,0.15020611196196842,0.3713871284423962,0.28462063751081257,0.016782052324450736,0.1815539373627295,0.3946685812986028,0.39331071008632423,0.616727944407001,0.45226652882714635,0.6073306675714749,0.2230599854133728,0.36668242954714636,0.36668242954714636,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.5582342914091104,4.929625614605271,9.667699367348579,4.738073752743307,4.8338496836742895,0.5582342914091104,4.738073752743307,opticarvis
3,0.13398713179937904,0.32928937671175385,0.09610843352814702,0.365839914667796,0.46017930748995783,0.7189886438895141,0.8670248693354128,0.0518356525166741,0.9560959106658995,0.7201014252153678,0.9887735986731542,0.11877710929829022,0.37502175569829954,0.5022540119050812,0.7472234620184784,0.3110309498232615,0.4604134064348249,0.4604134064348249,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.5582342914091104,4.835894637717592,14.503594005066171,4.738073752743307,4.834531335022057,0.5582342914091104,4.738073752743307,opticarvis
4,0.44990427608459893,0.2761593526006465,0.4491651627010732,0.509974007901371,0.5650279397645245,0.7041907150920405,0.24181998657881287,0.6304904817854313,0.09014617866131558,0.6110419644322421,0.4590375943814291,0.13485422157411453,0.25669475793344865,0.06487322037921994,0.3723219626078539,0.4037796818421797,0.2616746133915231,0.2616746133915231,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.5582342914091104,5.034633430760895,19.538227435827068,4.738073752743307,4.884556858956767,0.5582342914091104,4.738073752743307,opticarvis
5,0.4887823985103782,0.06985739658056511,0.7156829698612962,0.318933607129104,0.28180362257344105,0.8913654203826432,0.6011123336801122,0.6586733536551221,0.531422441488708,0.21619706499395308,0.15086429423376224,0.18414657885742036,0.3406843204351936,0.17005881864777384,0.47778324535359273,0.9673686969994443,0.639034168524079,0.639034168524079,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.639034168524079,4.657273875628339,24.195501311455406,4.657273875628339,4.8391002622910815,0.639034168524079,4.657273875628339,opticarvis
6,0.5152799420721008,0.0,0.9015135343739185,0.17842017460480497,0.07094131037507273,1.0,0.871647099368183,0.6750593959594559,0.8663857994941114,0.0,0.0,0.21676092785193346,0.3961046883290108,0.24690914957011256,0.5607339071746302,1.0,-0.31560956839814186,-0.31560956839814186,False,0.0,qnei,0.3577831000002334,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.639034168524079,5.61191761255056,29.807418924005965,4.657273875628339,4.967903154000994,0.639034168524079,4.657273875628339,opticarvis
7,0.5152799420721008,0.0,0.9015135343739185,0.17842017460480497,0.07094131037507273,1.0,0.871647099368183,0.6750593959594559,0.8663857994941114,0.0,0.0,0.21676092785193346,0.3961046883290108,0.24690914957011256,0.5607339071746302,1.0,-0.31560956839814186,-0.31560956839814186,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.639034168524079,5.61191761255056,35.41933653655653,4.657273875628339,5.059905219508075,0.639034168524079,4.657273875628339,opticarvis
8,0.41889541360183796,0.4668971005436742,0.573756010379446,0.5092980825802691,0.5089431784966374,0.6941078963782216,0.5955823499048435,0.5266394507328306,0.41623733000611735,0.2589653098855757,0.12230738174843883,0.22783627707799414,0.27712984746149055,0.19996283476044618,0.6642162900842821,0.869020088289803,0.3615415784194247,0.3615415784194247,False,0.0,qnei,0.26694359999964945,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.639034168524079,4.934766465732993,40.35410300228952,4.657273875628339,5.04426287528619,0.639034168524079,4.657273875628339,opticarvis
9,0.41889541360183796,0.4668971005436742,0.573756010379446,0.5092980825802691,0.5089431784966374,0.6941078963782216,0.5955823499048435,0.5266394507328306,0.41623733000611735,0.2589653098855757,0.12230738174843883,0.22783627707799414,0.27712984746149055,0.19996283476044618,0.6642162900842821,0.869020088289803,0.3615415784194247,0.3615415784194247,False,0.0,qnei,0.0,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.639034168524079,4.934766465732993,45.28886946802251,4.657273875628339,5.032096607558056,0.639034168524079,4.657273875628339,opticarvis
10,0.5945285337585474,0.0,0.841182725532206,0.07529313759719428,0.020811236572075946,1.0,0.4274725772764635,0.8814362942526466,0.50979627840671,0.2858952496268901,0.30426934153313034,0.08406788321862818,0.4166182954964758,0.06529109579695445,0.08967563998627977,1.0,0.3230168564518639,0.3230168564518639,False,0.0,qnei,0.3799582000065129,False,8,d52213c6-1c7b-4eb0-ab8f-6d87db910a98,gaussian,1.868543,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.2963080441524175,0.639034168524079,4.9732911877005535,50.262160655723065,4.657273875628339,5.0262160655723065,0.639034168524079,4.657273875628339,opticarvis
