iteration,Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5669168388793651,0.4307441454901856,0.09407382546152454,0.3480795504359955,0.6215090383806794,0.02165500318271052,0.8746323779455377,0.8540495315269422,0.044304215788284806,0.8024209628659041,0.1847951614868486,0.6956239148985941,0.1550002548656667,0.6916197559832665,0.9586338310644203,0.9849849877499477,0.37145306113435744,0.37145306113435744,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.37145306113435744,5.007406670154205,5.007406670154205,5.007406670154205,5.007406670154205,0.37145306113435744,5.007406670154205,opticarvis
2,0.6632952669932003,0.16358816232223694,0.3949106472756698,0.27799521264490146,0.9556696952798586,0.299345063499738,0.5610769947263297,0.40736529519943776,0.1387275508007576,0.38474151186552197,0.7694150538287144,0.4135993574643705,0.6793145872581862,0.5818538764962524,0.07652217911652281,0.729884858046672,-0.11481742670506025,-0.11481742670506025,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.37145306113435744,5.4936771579936226,10.501083828147827,5.007406670154205,5.250541914073914,0.37145306113435744,5.007406670154205,opticarvis
3,0.6739760533764612,0.8019327450049117,0.14893145498491134,0.9744991206740011,0.867653547587387,0.9030698517124004,0.9619450802438108,0.6211690082494582,0.37118010890647324,0.057965370469565625,0.698593419972112,0.6315919575003285,0.6490368332308586,0.006617289059259623,0.9456830064442003,0.38705121395906195,0.07632692098229688,0.07632692098229688,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.37145306113435744,5.302532810306266,15.803616638454093,5.007406670154205,5.267872212818031,0.37145306113435744,5.007406670154205,opticarvis
4,0.0702522520523774,0.9892029733556766,0.7357599973050482,0.5232013505884445,0.7646476302112777,0.8025911375951131,0.6666428547395857,0.3512838861963983,0.3190761131061276,0.669640999016772,0.14382996952893667,0.20131362566515532,0.1968134721369016,0.4602472528899494,0.6143158219817265,0.503104087381301,0.5220661131362793,0.5220661131362793,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.5220661131362793,4.856793618152283,20.660410256606376,4.856793618152283,5.165102564151594,0.5220661131362793,4.856793618152283,opticarvis
5,0.7702801256669173,0.9558871406741574,0.08866253978746697,0.16089365334186267,0.7565111947548956,0.3526931778130714,0.6536987913139447,0.07569959664995507,0.140712225618848,0.8785627126430924,0.4337272814900919,0.12339148178247594,0.9249732845083043,0.22993726175465956,0.08068704348979971,0.5380373095376436,0.7643692062021226,0.7643692062021226,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.7643692062021226,4.61449052508644,25.274900781692814,4.61449052508644,5.054980156338563,0.7643692062021226,4.61449052508644,opticarvis
6,0.5685348197210596,1.0,0.14194415583023778,0.15814294193492853,0.6232233123827771,0.3346299468271188,0.7158818378914721,0.16383235342484456,0.13385342722073143,1.0,0.10491417388624551,0.11842785984508261,0.6364597140961759,0.31272689699141215,0.3657408149206352,0.596289601429449,0.47165301527625714,0.47165301527625714,False,0.0,qnei,0.4297021000093082,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.7643692062021226,4.907206716012305,30.18210749770512,4.61449052508644,5.03035124961752,0.7643692062021226,4.61449052508644,opticarvis
7,0.5685348197210596,1.0,0.14194415583023778,0.15814294193492853,0.6232233123827771,0.3346299468271188,0.7158818378914721,0.16383235342484456,0.13385342722073143,1.0,0.10491417388624551,0.11842785984508261,0.6364597140961759,0.31272689699141215,0.3657408149206352,0.596289601429449,0.47165301527625714,0.47165301527625714,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.7643692062021226,4.907206716012305,35.08931421371742,4.61449052508644,5.012759173388203,0.7643692062021226,4.61449052508644,opticarvis
8,0.5434623832548279,1.0,0.39531455365116347,0.33824180601195775,0.8524245615426139,0.7005087083062295,0.5952301469845278,0.007593916052137167,0.27015021442234777,0.851413871281231,0.49254595924197453,0.04300742670398508,0.8544293625301638,0.18270243208198392,0.057587984321593184,0.37447124889412753,0.6866588432192204,0.6866588432192204,False,0.0,qnei,0.512689399998635,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.7643692062021226,4.692200888069342,39.781515101786766,4.61449052508644,4.972689387723346,0.7643692062021226,4.61449052508644,opticarvis
9,0.5434623832548279,1.0,0.39531455365116347,0.33824180601195775,0.8524245615426139,0.7005087083062295,0.5952301469845278,0.007593916052137167,0.27015021442234777,0.851413871281231,0.49254595924197453,0.04300742670398508,0.8544293625301638,0.18270243208198392,0.057587984321593184,0.37447124889412753,0.6866588432192204,0.6866588432192204,False,0.0,qnei,0.0,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.7643692062021226,4.692200888069342,44.47371598985611,4.61449052508644,4.941523998872901,0.7643692062021226,4.61449052508644,opticarvis
10,0.9504387135658391,1.0,0.04326546906750471,0.0,0.7391947005972886,0.19235365198719973,0.42090290280623677,0.0,0.04611689883810993,0.7201646004139327,0.374696005881276,0.0,1.0,0.048336179696214156,0.0,0.4290429479760048,0.3607857636509694,0.3607857636509694,False,0.0,qnei,1.1112436999974307,False,16,53ba55e0-efc5-4ae5-8676-ea1fb1a0754e,gaussian,0.018685,20,gradient_boosting,composite,learned,1e-06,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",5.378859731288562,0.7643692062021226,5.018073967637593,49.4917899574937,4.61449052508644,4.94917899574937,0.7643692062021226,4.61449052508644,opticarvis
