iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.8165053715840291,0.8165053715840291,False,0.0,pi,0.0,False,False,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,0.8165053715840291,2.140994409997888,2.140994409997888,2.140994409997888,2.140994409997888,0.8165053715840291,2.140994409997888,moving_peaks
2,0.14792608457745593,0.9282110229603695,0.07042057615419683,0.12977394939929798,-0.06381430930028592,-0.06381430930028592,False,0.0,pi,0.0,False,False,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,0.8165053715840291,3.0213140908822034,5.1623085008800915,2.140994409997888,2.5811542504400458,0.8165053715840291,2.140994409997888,moving_peaks
3,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.5896579886705415,0.5896579886705415,False,0.0,pi,0.0,False,False,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,0.8165053715840291,2.367841792911376,7.5301502937914675,2.140994409997888,2.510050097930489,0.8165053715840291,2.140994409997888,moving_peaks
4,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.4317819228052617,0.4317819228052617,False,0.0,pi,0.0,False,False,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,0.8165053715840291,2.5257178587766558,10.055868152568124,2.140994409997888,2.513967038142031,0.8165053715840291,2.140994409997888,moving_peaks
5,0.6703605841024838,0.5123823134831604,0.8167364359696581,0.5490752688700263,0.25413228659844933,0.25413228659844933,False,0.0,pi,0.0,False,False,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,0.8165053715840291,2.703367494983468,12.759235647551591,2.140994409997888,2.5518471295103184,0.8165053715840291,2.140994409997888,moving_peaks
6,0.17182642677144566,0.37182769641287416,0.5620990223916861,0.018968709185679278,0.36718169035190557,0.36718169035190557,False,0.0,pi,0.1635701999766752,False,True,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,0.8165053715840291,2.590318091230012,15.349553738781603,2.140994409997888,2.5582589564636007,0.8165053715840291,2.140994409997888,moving_peaks
7,0.23169750213515494,0.4894761196910016,0.7419692326895586,0.010206931027926025,1.894694718951434,1.894694718951434,False,0.0,pi,0.30376059998525307,False,True,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,1.894694718951434,1.0628050626304832,16.412358801412086,1.0628050626304832,2.344622685916012,1.894694718951434,1.0628050626304832,moving_peaks
8,0.2618346692156881,0.6785600486173478,0.752478731698557,0.06098199208508992,1.2196871744365656,1.2196871744365656,False,0.0,pi,0.262504699989222,False,True,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,1.894694718951434,1.7378126071453517,18.150171408557437,1.0628050626304832,2.2687714260696796,1.894694718951434,1.0628050626304832,moving_peaks
9,0.08630826240561118,0.4211614879078064,0.7248282415013529,0.036668669539765,0.8070138351129323,0.8070138351129323,False,0.0,pi,0.3111073999898508,False,True,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,1.894694718951434,2.1504859464689847,20.300657355026424,1.0628050626304832,2.255628595002936,1.894694718951434,1.0628050626304832,moving_peaks
10,0.24506782124230664,0.4891214291468885,0.8739879767019982,0.20316331918799124,1.1894761487595233,1.1894761487595233,False,0.0,pi,0.35806669999146834,False,True,11,dc30a2bf-d58c-4ad1-8848-79bb5a6d3b81,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3",2.9574997815819173,1.894694718951434,1.768023632822394,22.06868098784882,1.0628050626304832,2.2068680987848817,1.894694718951434,1.0628050626304832,moving_peaks
