run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2
1fa96602-6560-429c-b29e-c811a358d5a4,hartmann_3,value,logei,10,exact,True,none,0.0,0,100,0,1,2,1.1061137750945342,3.0527525096312957,0.0021484325244323,90.57607223558404,0.9057607223558404,16.386205631094953,0.16551722859691873,0.0021484325244323,16.386205631094953,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
fd6482e7-5c88-4a85-bee5-24912b3eb78c,hartmann_3,value,logei,10,exact,False,gaussian,1.4142,0,100,0,1,2,1.1061137750945342,2.896723635113049,0.1581773070426786,103.0107801727642,1.030107801727642,34.27866841464949,0.3462491759055504,0.9414775966691272,96.74824993420852,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
d38f4260-42e6-4641-8698-bcec23ebd528,hartmann_3,value,logei,10,exact,False,gaussian,7.0711,0,100,0,1,2,1.1061137750945342,1.8983239634667823,1.1565769786889453,307.8819320748215,3.0788193207482157,122.73348671922678,1.2397321890830988,1.7437909926828872,176.63335062358556,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
85dec8a9-c75d-47e8-8c32-236295fc2b60,hartmann_3,value,logei,11,exact,True,none,0.0,0,100,0,1,2,0.4900668224773924,3.044203152465471,0.0106977896902566,94.34593376511874,0.9434593376511874,26.813697144225834,0.27084542569925085,0.0106977896902566,26.813697144225834,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
18a27f07-3fdb-42c2-8b8d-fbf04ebd860e,hartmann_3,value,logei,11,exact,False,gaussian,1.4142,0,100,0,1,2,0.4900668224773924,2.956542394544455,0.0983585476112725,137.46044773169464,1.3746044773169463,29.19710586635349,0.2949202612762979,1.0972583389450443,117.15346592702525,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
ef58c5a2-8f63-412b-a8ff-466461f4526c,hartmann_3,value,logei,11,exact,False,gaussian,7.0711,0,100,0,1,2,0.4900668224773924,2.901989465575197,0.1529114765805306,219.8159023052709,2.198159023052709,33.18955664727726,0.3352480469421945,1.955303572025738,152.13063248341462,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
c2b85da2-c39e-4706-a3f2-a0e90dffd615,hartmann_3,value,logei,7,exact,True,none,0.0,0,100,0,1,2,0.7252271835108848,3.054122822855108,0.0007781193006195,120.8145820075096,1.208145820075096,12.684380545964473,0.12812505601984317,0.0007781193006195,12.684380545964473,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
37895948-f5c5-491c-b870-358d0bb847f0,hartmann_3,value,logei,7,exact,False,gaussian,1.4142,0,100,0,1,2,0.7252271835108848,2.189384801305174,0.8655161408505534,148.0718859854088,1.480718859854088,101.38509344673278,1.0240918529973009,0.9349492128591264,115.7927690263015,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
12e61df2-18e1-4c11-a952-6ba00e93464c,hartmann_3,value,logei,7,exact,False,gaussian,7.0711,0,100,0,1,2,0.7252271835108848,2.273854192273188,0.7810467498825395,259.3707132291848,2.593707132291848,122.74568796306043,1.2398554339703074,1.828924383708017,220.09592456533684,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
26c6dc2b-8aa5-485d-928e-8452c0550326,hartmann_3,value,logei,8,exact,True,none,0.0,0,100,0,1,2,0.48173555592227335,3.054517030831737,0.0003839113239907,115.04756078184536,1.1504756078184537,35.767970266383394,0.3612926289533676,0.0003839113239907,35.767970266383394,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
9f091a93-7574-44d3-9f92-a624a183b0cc,hartmann_3,value,logei,8,exact,False,gaussian,1.4142,0,100,0,1,2,0.48173555592227335,1.1683836814842818,1.8865172606714455,248.13266701496931,2.481326670149693,208.5412670713601,2.1064774451652535,2.0622262959338484,235.74217583297207,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
5377ab54-22f1-448d-ac10-7740b145c349,hartmann_3,value,logei,8,exact,False,gaussian,7.0711,0,100,0,1,2,0.48173555592227335,3.030413018510526,0.0244879236452018,227.37961467948247,2.2737961467948247,32.41530226121078,0.3274272955677857,1.943636332219407,290.489061698923,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
4d02597f-add0-452d-b091-3981ee4ac981,hartmann_3,value,logei,9,exact,True,none,0.0,0,100,0,1,2,0.5388384081554914,3.054250386037985,0.0006505561177427,102.14362735203912,1.0214362735203912,11.554001003825894,0.1167070808467262,0.0006505561177427,11.554001003825894,"x0,x1,x2",-0.09271512104990587,0.42925742051600996,0.3122319704389458
afd89b3b-0aec-4d2b-9b7d-ccd3e826893a,hartmann_3,value,logei,9,exact,False,gaussian,1.4142,0,100,0,1,2,0.5388384081554914,3.0253807601366125,0.0295201820191151,116.20842519476474,1.1620842519476475,32.06690758011693,0.3239081573749185,0.7798545683593301,112.6217846378118,"x0,x1,x2",-0.09271512104990587,0.42925742051600996,0.3122319704389458
b91dcbb3-e454-42f7-a971-ba3b2b0ba30b,hartmann_3,value,logei,9,exact,False,gaussian,7.0711,0,100,0,1,2,0.5388384081554914,2.8914189026963784,0.1634820394593492,147.66781965003983,1.4766781965003983,45.15548767464373,0.45611603711761345,0.3569712951470971,71.62181591093663,"x0,x1,x2",-0.09271512104990587,0.42925742051600996,0.3122319704389458
c70416f0-ad0c-4e50-a3a6-ea19e6fc610b,hartmann_3,value,qnei,10,exact,True,none,0.0,0,100,0,1,2,1.1061137750945342,3.0547163873560508,0.0001845547996768,252.816453199818,2.52816453199818,17.00927791931202,0.17181088807385878,0.0001845547996768,17.00927791931202,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
615c5197-a18a-4891-a9c9-ef29b479b265,hartmann_3,value,qnei,10,exact,False,gaussian,1.4142,0,100,0,1,2,1.1061137750945342,3.031429838856249,0.0234711032994781,187.21199218554256,1.8721199218554256,24.3680511118981,0.24614193042321314,0.2296559585357775,49.52039512719293,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
d75ef922-10d3-4884-8d44-c2d034291cbc,hartmann_3,value,qnei,10,exact,False,gaussian,7.0711,0,100,0,1,2,1.1061137750945342,2.256308698328118,0.798592243827609,345.17450099426105,3.4517450099426106,132.09065381055356,1.33424902838943,3.946619011115768,386.1269063175638,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
2f1a047d-ef21-41d0-938e-653cd82eafc7,hartmann_3,value,qnei,11,exact,True,none,0.0,0,100,0,1,2,0.4900668224773924,3.0548169487649006,8.399339082698631e-05,234.2943935724633,2.3429439357246324,28.257446738446106,0.28542875493379904,8.399339082698631e-05,28.257446738446106,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
580e13ac-8b5e-41e0-9e8d-a71e2ab33dfd,hartmann_3,value,qnei,11,exact,False,gaussian,1.4142,0,100,0,1,2,0.4900668224773924,3.003012284546929,0.0518886576087984,194.2102302207042,1.942102302207042,59.8448892880871,0.604493831192799,0.3144106545630856,107.83183011582021,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
7997fa48-b279-4f10-9586-7fee2a0bb126,hartmann_3,value,qnei,11,exact,False,gaussian,7.0711,0,100,0,1,2,0.4900668224773924,1.180494705411728,1.8744062367439995,354.2313521757804,3.542313521757804,206.99164248201294,2.090824671535484,4.041014229563079,366.4147630636697,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
89db3d22-f922-4e9b-841c-46fee6ce4578,hartmann_3,value,qnei,7,exact,True,none,0.0,0,100,0,1,2,0.7252271835108848,3.054592814962937,0.0003081271927904,235.72205844350788,2.357220584435079,12.284435166664535,0.12408520370368217,0.0003081271927904,12.284435166664535,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
