iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,halo_rho_hat,halo_correction_f0,halo_correction_f1,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,201.118208252006,201.118208252006,-1.282561296309114,-1.282561296309114,-0.4706110707627291,-0.4706110707627291,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,201.118208252006,166.37783375428688,166.37783375428688,166.37783375428688,166.37783375428688,201.118208252006,166.37783375428688,zdt1
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,262.02036765291484,262.02036765291484,-1.2484211740015443,-1.2484211740015443,1.2577321774577608,1.2577321774577608,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,262.02036765291484,105.47567435337805,271.85350810766494,105.47567435337805,135.92675405383247,262.02036765291484,105.47567435337805,zdt1
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,271.62779910127335,271.62779910127335,1.7125354628949438,1.7125354628949438,-2.9574103017580566,-2.9574103017580566,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,271.62779910127335,95.86824290501954,367.7217510126845,95.86824290501954,122.57391700422816,271.62779910127335,95.86824290501954,zdt1
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,273.402287663596,273.402287663596,0.6956465521041267,0.6956465521041267,-2.044639342961642,-2.044639342961642,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,273.402287663596,94.09375434269691,461.8155053553814,94.09375434269691,115.45387633884535,273.402287663596,94.09375434269691,zdt1
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,273.402287663596,273.402287663596,-1.32625460081967,-1.32625460081967,-0.3115947090657441,-0.3115947090657441,False,0.0,0.0,0.0,qlognehvi,0.0,False,,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,273.402287663596,94.09375434269691,555.9092596980784,94.09375434269691,111.18185193961567,273.402287663596,94.09375434269691,zdt1
6,1.0,0.7097066394665305,0.0,0.24124286579487833,0.10289262966692406,0.07955013467605002,310.5137195352405,310.5137195352405,-1.7320243799823904,-1.7320243799823904,2.329063283853174,2.329063283853174,False,0.0,0.0,0.0,qlognehvi,2.1496727999765426,False,0.0,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,310.5137195352405,56.982322471052385,612.8915821691307,56.982322471052385,102.14859702818846,310.5137195352405,56.982322471052385,zdt1
7,1.0,0.0,0.0,0.0,0.0,0.0,349.9997303117997,349.9997303117997,-1.7320243799823904,-1.7320243799823904,3.4689436247330976,3.4689436247330976,False,0.0,0.0,0.0,qlognehvi,1.9957980999606661,False,0.0,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,349.9997303117997,17.496311694493215,630.387893863624,17.496311694493215,90.05541340908914,349.9997303117997,17.496311694493215,zdt1
8,0.0,0.0,0.0,0.0,0.0,0.0,365.46567713332996,365.46567713332996,1.7320243767562435,1.7320243767562435,2.5897564298300537,2.5897564298300537,False,0.0,0.0,0.0,qlognehvi,2.9767763999989256,False,0.6627165538533768,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,365.46567713332996,2.0303648729629344,632.418258736587,2.0303648729629344,79.05228234207337,365.46567713332996,2.0303648729629344,zdt1
9,1.0,0.0,0.0,0.0,0.0,1.0,365.46567713332996,365.46567713332996,-1.7320243799823904,-1.7320243799823904,2.478381042636575,2.478381042636575,False,0.0,0.0,0.0,qlognehvi,2.030345299979672,False,0.569532670664924,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,365.46567713332996,2.0303648729629344,634.4486236095499,2.0303648729629344,70.49429151217221,365.46567713332996,2.0303648729629344,zdt1
10,1.0,0.0,0.0,0.0,1.0,0.0,365.46567713332996,365.46567713332996,-1.7320243799823904,-1.7320243799823904,2.478381042636575,2.478381042636575,False,0.0,0.0,0.0,qlognehvi,2.068524400005117,False,0.6447262099679351,0.0,0.0,9,b28df594-6484-4809-8f30-449c68aecce4,none,0.0,0,exact,multi_objective,learned,1e-06,"x0,x1,x2,x3,x4,x5",367.4960420062929,365.46567713332996,2.0303648729629344,636.4789884825129,2.0303648729629344,63.647898848251295,365.46567713332996,2.0303648729629344,zdt1
