iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.6267979259035751,-0.6267979259035751,-0.6267979259035751,0.0,False,True,0.0,ucb,0.0,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6267979259035751,8.593961889195512,8.593961889195512,8.593961889195512,8.593961889195512,-0.6267979259035751,8.593961889195512,hartmann_6
2,0.6890364797811311,0.841747724312279,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.5446509982998606,-0.5446509982998606,-0.5446509982998606,0.0,False,True,0.0,ucb,0.0,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.5446509982998606,8.511814961591798,17.105776850787308,8.511814961591798,8.552888425393654,-0.5446509982998606,8.511814961591798,hartmann_6
3,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,0.1449946949362273,0.7455802110439375,-0.2824787103633238,-0.2824787103633238,-0.2824787103633238,0.0,False,True,0.0,ucb,0.0,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.249642673655261,25.355419524442567,8.249642673655261,8.451806508147522,-0.2824787103633238,8.249642673655261,hartmann_6
4,0.13935139386782236,0.9065287561129268,0.22611443367452744,0.8532397499056062,0.3063178655321238,0.9698303682063217,-0.6526595761757241,-0.6526595761757241,-0.6526595761757241,0.0,False,True,0.0,ucb,0.0,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.2824787103633238,8.619823539467662,33.97524306391023,8.249642673655261,8.493810765977557,-0.2824787103633238,8.249642673655261,hartmann_6
5,0.5178342136168697,0.32247455876606135,0.28243351716467957,0.605864995819676,0.3337644567193383,0.6786487735081429,1.3151007595726205,1.3151007595726205,1.3151007595726205,0.0,False,True,0.0,ucb,0.0,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,6.652063203719317,40.62730626762954,6.652063203719317,8.12546125352591,1.3151007595726205,6.652063203719317,hartmann_6
6,0.5268987596577941,0.12441886455681046,0.354622301945988,0.722856288568216,0.013557305240129915,0.8830324755482166,-0.4962090300728552,-0.4962090300728552,-0.4962090300728552,0.0,False,True,0.0,ucb,0.41133820003597066,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,8.463372993364793,49.090679260994335,6.652063203719317,8.181779876832389,1.3151007595726205,6.652063203719317,hartmann_6
7,0.458518025539075,0.26425404415653797,0.03710597482306126,0.6415830390184177,0.4267508292685918,0.702727107963029,0.5178015697625948,0.5178015697625948,0.5178015697625948,0.0,False,True,0.0,ucb,0.4799608000321314,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.3151007595726205,7.449362393529342,56.54004165452368,6.652063203719317,8.077148807789097,1.3151007595726205,6.652063203719317,hartmann_6
8,0.5692034649771094,0.4065654036261384,0.23327551760886245,0.39651517625692695,0.2979506510979422,0.4960643063348952,2.410480870082274,2.410480870082274,2.410480870082274,0.0,False,True,0.0,ucb,0.5633801999501884,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.410480870082274,5.556683093209664,62.09672474773334,5.556683093209664,7.7620905934666675,2.410480870082274,5.556683093209664,hartmann_6
9,0.0,0.47756406607121094,0.0,0.5080127425145404,1.0,1.0,-0.6722157500126086,-0.6722157500126086,-0.6722157500126086,0.0,False,True,0.0,ucb,0.795830900024157,False,False,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.410480870082274,8.639379713304546,70.73610446103788,5.556683093209664,7.859567162337543,2.410480870082274,5.556683093209664,hartmann_6
10,0.5727045560801155,0.4826947914396298,0.23225950762276465,0.2788119875524659,0.0,0.8443205445760426,-0.08409911480956,,-0.08409911480956,0.0,False,True,,ucb,0.5949596000136808,False,True,10,77c6bf5c-d1f0-4e21-b8e8-d571a40e5ad7,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.410480870082274,8.051263078101497,78.78736753913938,5.556683093209664,7.878736753913938,2.410480870082274,5.556683093209664,hartmann_6
